id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same,displacement_diff,displacement_diff_sparse,mile_diff,mile_diff_rate,mile_diff_rate_sparse,mile_diff_sparse,year_diff,year_diff_sparse,licensed_city_diff_sparse,title_diff,title_diff_sparse,register_time_diff,register_time_diff_sparse,owner_price_diff,is_import_diff_sparse,transfer_times_diff,transfer_times_diff_sparse
9235,白色,白色,1.6,1.6,13.0,13.8,2007.0,2007.0,哈尔滨,哈尔滨,哈飞-赛马 2007款 1.6L 手动豪华型,哈飞赛马 2007款 1.6L 手动豪华型,汽油,汽油,2006-07-01,2006-07-01,,,0.0,0.0,0.0,0.0,3,3,MT,MT,1,0.0,2.0,-0.8000000000000007,-0.029850746268656744,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9236,银色,银灰色,2.5,,11.0,11.6,2011.0,2011.0,天津,天津,斯巴鲁-森林人 2011款 2.5XT 自动豪华版,斯巴鲁森林人 2011款 2.5XS 自动豪华版,汽油,汽油,2011-07-01,2011-07-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,,0.5,-0.5999999999999996,-0.026548672566371664,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,,2.0,0.0,2
9237,银色,银灰色,2.0,2.0,20.0,21.0,2004.0,2004.0,成都,成都,现代-索纳塔 2004款 2.0L 自动豪华型,现代索纳塔 2004款 2.0L 自动豪华型,汽油,汽油,2003-09-01,2003-09-01,,,0.0,0.0,1.0,1.0,2,2,AT,AT,1,0.0,2.0,-1.0,-0.024390243902439025,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9238,黑色,黑色,1.8,1.8,6.0,4.7,2008.0,2008.0,济南,济南,大众-桑塔纳志俊 2008款 1.8L 手动舒适型,大众桑塔纳志俊 2008款 1.8L 手动舒适型,汽油,油改汽,2013-09-01,2014-02-01,,,0.0,0.0,0.0,1.0,3,3,MT,MT,0,0.0,2.0,1.2999999999999998,0.12149532710280372,0.0,1.0,0.0,2.0,2.0,0.0,2.0,-5.0,0.0,,2.0,-1.0,1
9239,银色,银灰色,1.4,1.4,6.8,6.7,2010.0,2010.0,潍坊,潍坊,现代-瑞纳 2010款 三厢 1.4L 手动BLUE型,现代瑞纳 2010款 三厢 1.4L 手动BLUE型,汽油,汽油,2010-12-01,2010-12-01,,,0.0,0.0,2.0,2.0,4,4,MT,MT,1,0.0,2.0,0.09999999999999964,0.007407407407407381,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9240,黑色,黑色,2.4,2.4,13.0,13.2,2005.0,2005.0,呼和浩特,呼和浩特,本田-雅阁 2005款 2.4L 加热版,本田雅阁 2005款 2.4L 加热版,汽油,汽油,2005-12-01,2005-12-01,,,0.0,0.0,4.0,4.0,3,3,AT,AT,1,0.0,2.0,-0.1999999999999993,-0.007633587786259515,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9241,棕色,咖啡色,2.0,2.0,7.8,7.7,2010.0,2010.0,昆明,昆明,海马-海马骑士 2010款 2.0L 智能领航型,海马骑士 2010款 2.0L 智能领航型,汽油,汽油,2010-08-01,2010-08-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.09999999999999964,0.006451612903225784,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9242,棕色,香槟色,2.0,,4.08,4.0,2013.0,2013.0,大连,大连,现代-全新胜达 2013款 改款 2.0T 自动四驱顶级型,现代全新胜达 2013款 2.0T 自动四驱顶级型,汽油,汽油,2013-12-01,2013-12-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,,0.5,0.08000000000000007,0.00990099009900991,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9243,银色,银灰色,1.5,1.5,8.5,8.5,2009.0,2009.0,西安,西安,一汽-森雅M80 2009款 1.5L 自动5座豪华型,一汽森雅M80 2009款 1.5L 自动5座豪华型,汽油,汽油,2010-09-01,2010-09-01,,,0.0,0.0,0.0,0.0,3,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9244,灰色,银灰色,1.6,1.6,16.4,16.5,2007.0,2007.0,乌鲁木齐,乌鲁木齐,马自达-马自达3 2007款 1.6L 自动标准型,马自达3 2007款 1.6L 自动标准型,油改气,油改汽,2008-02-01,2008-02-01,,,0.0,0.0,6.0,6.0,3,3,AT,AT,1,0.0,2.0,-0.10000000000000142,-0.0030395136778115935,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9245,红色,红色,1.6,1.6,12.7,12.7,2008.0,2008.0,苏州,苏州,别克-凯越 2008款 1.6LX-MT,别克凯越 2008款 1.6LE-MT,汽油,汽油,2010-03-01,2010-03-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,,2.0,0.0,2
9246,褐色,红色,1.8,1.8,6.5,6.5,2010.0,2010.0,东莞,东莞,吉利汽车-经典帝豪 2010款 两厢 1.8L CVT尊贵型,吉利经典帝豪 2010款 两厢 1.8L CVT尊贵型,汽油,汽油,2011-01-01,2011-01-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9247,白色,白色,1.5,1.5,2.4,2.4,2013.0,2013.0,北京,北京,福特-翼搏 2013款 1.5L 自动尊贵型,福特翼搏 2013款 1.5L 自动尊贵型,汽油,汽油,2015-04-01,2015-04-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9248,黑色,黑色,1.8,,20.8,20.8,2005.0,2005.0,北京,北京,大众-Passat领驭 2005款 1.8T 手动舒适型,大众Passat领驭 2005款 1.8T 手动舒适型,汽油,汽油,2006-01-01,2006-01-01,,,0.0,0.0,1.0,1.0,2,2,MT,MT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9249,银色,银灰色,1.6,1.6,6.4,6.4,2013.0,2013.0,深圳,深圳,丰田-花冠 2013款 1.6L 手动卓越版,丰田花冠 2013款 1.6L 手动卓越版,汽油,汽油,2013-09-01,2013-09-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9250,灰色,银灰色,1.6,1.6,3.4,3.4,2015.0,2015.0,长春,长春,大众-速腾 2015款 1.6L 自动时尚型,大众速腾 2015款 1.6L 自动时尚型,汽油,汽油,2016-01-01,2016-01-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9251,黑色,黑色,1.6,1.6,2.9,2.9,2015.0,2015.0,重庆,,大众-朗逸 2015款 1.6L 自动舒适版,大众朗逸 2015款 1.6L 自动舒适版,汽油,汽油,2016-06-01,2016-06-01,,,0.0,0.0,0.0,0.0,5,5,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.5,0.0,2.0,0.0,2.0,,2.0,0.0,2
9252,白色,白色,1.5,1.5,2.3,2.3,2014.0,2014.0,贵阳,贵阳,北汽绅宝-绅宝D50 2014款 1.5L 手动标准版,北汽绅宝绅宝D50 2014款 1.5L 手动标准版,汽油,汽油,2014-11-01,2014-11-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9253,黑色,黑色,2.0,2.0,10.1,10.1,2008.0,2008.0,上海,上海,雪铁龙-凯旋 2008款 2.0L 自动精英型,雪铁龙凯旋 2008款 2.0L 自动精英型,汽油,汽油,2008-11-01,2008-11-01,,,0.0,0.0,2.0,1.0,3,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,1.0,1
9254,黑色,黑色,1.5,1.5,24.1,24.2,2007.0,2007.0,苏州,苏州,本田-思迪 2007款 1.5L 手动标准版,本田思迪 2007款 1.5L 手动标准版,汽油,汽油,2008-03-01,2008-03-01,,,0.0,0.0,1.0,1.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999787,-0.0020703933747411567,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9255,金色,其它,1.6,1.6,7.6,7.6,2010.0,2010.0,北京,北京,别克-英朗 2010款 XT 1.6L 手动进取版,别克英朗 2010款 GT 1.6L 手动进取版,汽油,汽油,2010-11-01,2010-11-01,,,0.0,0.0,1.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,,2.0,1.0,1
9256,黄色,白色,1.6,1.6,3.88,4.1,2011.0,2011.0,南充,南充,雪佛兰-科鲁兹 2011款 1.6L SE MT 变形金刚版,雪佛兰科鲁兹 2011款 1.6L SE MT 变形金刚版,汽油,汽油,2011-11-01,2011-09-01,,,0.0,0.0,1.0,2.0,4,4,MT,MT,0,0.0,2.0,-0.21999999999999975,-0.027568922305764382,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,,2.0,-1.0,1
9257,红色,红色,1.3,1.3,15.6,5.0,2008.0,2008.0,天津,天津,一汽-威志 2008款 两厢 1.3L 手动精英型,一汽威志 2008款 两厢 1.3L 手动精英型,汽油,汽油,2008-08-01,2008-09-01,,,0.0,0.0,0.0,0.0,3,3,MT,MT,0,0.0,2.0,10.6,0.5145631067961165,0.0,0.0,0.0,2.0,2.0,0.0,2.0,-1.0,1.0,,2.0,0.0,2
9258,蓝色,蓝色,1.0,1.0,2.0,2.0,2013.0,2013.0,太原,太原,奇瑞-奇瑞QQ 2013款 1.0L 手动时尚版,奇瑞QQ 2013款 1.0L 手动时尚版,汽油,汽油,2014-12-01,2014-12-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9259,红色,其它,1.8,1.8,11.1,5.5,2013.0,2013.0,深圳,深圳,本田-凌派 2013款 1.8L 自动豪华版,本田凌派 2013款 1.8L 自动豪华版,汽油,汽油,2014-02-01,2014-03-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,0,0.0,2.0,5.6,0.3373493975903614,0.0,0.0,0.0,2.0,2.0,0.0,2.0,-1.0,1.0,,2.0,0.0,2
9260,黑色,黑色,1.6,1.6,14.0,14.7,2009.0,2009.0,深圳,深圳,雪佛兰-科鲁兹 2009款 1.6L SE MT,雪佛兰科鲁兹 2009款 1.6L SE MT,汽油,汽油,2009-09-01,2009-09-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,-0.6999999999999993,-0.024390243902439,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9261,红色,红色,1.8,1.8,6.02,6.0,2004.0,2004.0,昆明,昆明,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2004-08-01,2004-08-01,,,0.0,0.0,2.0,2.0,3,2,MT,MT,1,0.0,2.0,0.019999999999999574,0.0016638935108152725,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9262,黑色,黑色,1.8,1.8,7.7,7.7,2009.0,2009.0,呼和浩特,呼和浩特,雪佛兰-科鲁兹 2009款 1.8L SE AT,雪佛兰科鲁兹 2009款 1.8L SE AT,汽油,汽油,2010-06-01,2010-06-01,,,0.0,0.0,6.0,6.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9263,黑色,黑色,2.0,,4.3,4.3,2013.0,2013.0,成都,成都,丰田-凯美瑞 2013款 200G 经典豪华版,丰田凯美瑞 2013款 200G 经典豪华版,汽油,汽油,2015-01-01,2015-01-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9264,白色,白色,1.8,1.8,8.0,5.5,2012.0,2013.0,哈尔滨,哈尔滨,宝骏-宝骏630 2012款 1.8L 自动舒适型,宝骏630 2013款 1.8L 自动舒适型,汽油,汽油,2013-05-01,2013-05-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,2.5,0.18518518518518517,0.0,0.0,-1.0,0.0,2.0,3.0,1.0,0.0,2.0,,2.0,0.0,2
9265,红色,红色,1.5,1.5,6.5,6.6,2009.0,2009.0,天津,天津,一汽-威志 2009款 两厢 1.5L 手动精英型,一汽威志 2009款 两厢 1.5L 手动精英型,汽油,汽油,2010-04-01,2010-04-01,,,0.0,0.0,0.0,0.0,3,3,MT,MT,1,0.0,2.0,-0.09999999999999964,-0.007633587786259515,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9266,白色,白色,1.5,1.5,5.0,4.9,2013.0,2013.0,长沙,长沙,别克-凯越 2013款 1.5L 自动尊享型,别克凯越 2013款 1.5L 自动尊享型,汽油,汽油,2014-01-01,2014-01-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.09999999999999964,0.010101010101010065,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9267,白色,白色,1.4,1.4,4.0,4.0,2013.0,2013.0,太原,太原,大众-捷达 2013款 1.4L 手动时尚型,大众捷达 2013款 1.4L 手动舒适型,汽油,汽油,2014-04-01,2014-05-01,,,0.0,0.0,1.0,3.0,4,4,MT,MT,0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,-1.0,1.0,,2.0,-2.0,0
9268,白色,白色,1.4,1.4,4.0,4.0,2013.0,2013.0,太原,太原,大众-捷达 2013款 1.4L 手动时尚型,大众捷达 2013款 1.4L 手动时尚型,汽油,汽油,2014-04-01,2014-04-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9269,黑色,黑色,1.8,1.8,9.8,16.9,2004.0,2004.0,上海,苏州,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2004-05-01,2004-05-01,,,0.0,0.0,1.0,1.0,2,2,MT,MT,0,0.0,2.0,-7.099999999999998,-0.2659176029962546,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9270,紫色,紫色,2.4,2.4,17.0,17.7,2007.0,2007.0,青岛,青岛,本田-奥德赛 2007款 2.4L 舒适版,本田奥德赛 2007款 2.4L 舒适版,汽油,汽油,2007-07-01,2007-07-01,,,0.0,0.0,3.0,2.0,3,3,AT,AT,1,0.0,2.0,-0.6999999999999993,-0.020172910662824187,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,1.0,1
9271,黑色,黑色,1.6,1.6,12.23,12.2,2007.0,2007.0,保定,保定,丰田-卡罗拉 2007款 1.6L 自动GL,丰田卡罗拉 2007款 1.6L 自动GL,汽油,汽油,2008-04-01,2008-04-01,,,0.0,0.0,2.0,2.0,3,3,AT,AT,1,0.0,2.0,0.030000000000001137,0.0012279983626688963,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9272,黑色,黑色,2.4,2.4,6.8,6.8,2011.0,2011.0,成都,成都,起亚-凯尊 2011款 2.4L 精英型,起亚凯尊 2011款 2.4L 精英型(进口),汽油,汽油,2010-12-01,2010-12-01,,,0.0,1.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,,0.0,0.0,2
9273,蓝色,蓝色,1.4,1.4,8.5,8.5,2009.0,2008.0,桂林,桂林,大众-POLO 2009款 劲取 1.4L 自动雅致版,大众POLO 2008款 劲取 1.4L 自动雅致版,汽油,汽油,2009-01-01,2009-01-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,,2.0,0.0,2
9274,白色,白色,2.0,2.0,7.1,7.5,2011.0,2011.0,珠海,珠海,哈弗-哈弗H6 2011款 2.0L 手动两驱精英型,哈弗H6 2011款 2.0L 手动两驱精英型,汽油,汽油,2012-09-01,2012-09-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,-0.40000000000000036,-0.02739726027397263,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9275,黑色,黑色,1.8,1.8,14.3,14.3,2009.0,2009.0,抚顺,抚顺,奇瑞-瑞虎 2009款 经典版 1.8L 手动舒适型,奇瑞瑞虎 2009款 经典版 1.8L 手动舒适型,汽油,汽油,2010-03-01,2010-03-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9276,黑色,黑色,2.0,2.0,16.9,16.9,2006.0,2006.0,成都,成都,本田-雅阁 2006款 2.0L 舒适版,本田雅阁 2006款 2.0L 舒适版,汽油,汽油,2006-12-01,2006-12-01,,,0.0,0.0,0.0,0.0,3,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9277,灰色,深灰色,1.6,1.6,8.5,8.4,2008.0,2008.0,合肥,合肥,日产-骐达 2008款 1.6L 自动豪华型,日产骐达 2008款 1.6L 自动智能型,汽油,汽油,2008-04-01,2008-04-01,,,0.0,0.0,4.0,4.0,3,3,AT,AT,1,0.0,2.0,0.09999999999999964,0.0059171597633135885,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9278,黑色,黑色,2.5,2.5,20.0,20.3,2004.0,2004.0,大连,大连,别克-君威 2004款 2.5L 豪华型,别克君威 2004款 2.5L 豪华型,汽油,汽油,2004-02-01,2004-02-01,,,0.0,0.0,0.0,0.0,3,3,AT,AT,1,0.0,2.0,-0.3000000000000007,-0.007444168734491333,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9279,棕色,深灰色,2.0,2.0,7.56,7.5,2012.0,2012.0,东莞,东莞,起亚-智跑 2012款 2.0L 自动两驱版GLS,起亚智跑 2012款 2.0L 自动两驱版GLS,汽油,汽油,2012-05-01,2012-05-01,,,0.0,0.0,2.0,2.0,4,4,AT,AT,1,0.0,2.0,0.05999999999999961,0.003984063745019895,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9280,蓝色,蓝色,1.4,,9.0,9.0,2012.0,2012.0,重庆,万州区,大众-高尔夫 2012款 1.4TSI 蓝驱版,大众高尔夫 2012款 1.4TSI 蓝驱版,汽油,汽油,2012-07-01,2012-07-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9281,白色,白色,1.6,1.6,2.6,2.6,2014.0,2014.0,武汉,武汉,标致-标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308 2014款 乐享版 经典 1.6L 手动优尚型,汽油,汽油,2016-01-01,2016-01-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9282,蓝色,蓝色,1.2,1.2,6.0,6.3,2013.0,2013.0,成都,成都,雪佛兰-赛欧 2013款 三厢 1.2L 手动时尚版,雪佛兰赛欧 2013款 三厢 1.2L 手动时尚版,汽油,汽油,2013-05-01,2013-05-01,,,0.0,0.0,0.0,0.0,4,4,MT,MT,1,0.0,2.0,-0.2999999999999998,-0.024390243902439008,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9283,白色,银灰色,1.6,1.6,7.0,7.1,2009.0,2009.0,上海,上海,福田-迷迪 2009款 宜家 1.6L 标准型,福田迷迪 2009款 宜家 1.6L 标准型,汽油,汽油,2010-09-01,2010-09-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,-0.09999999999999964,-0.007092198581560258,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9284,银色,银灰色,1.5,1.5,8.0,8.1,2008.0,2008.0,佛山顺德,佛山顺德区,东南-V3菱悦 2008款 1.5L 手动豪华版,东南V3菱悦 2008款 1.5L 手动豪华版,汽油,汽油,2009-04-01,2009-04-01,,,0.0,0.0,3.0,3.0,4,4,MT,MT,1,0.0,2.0,-0.09999999999999964,-0.0062111801242235795,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9285,黑色,黑色,2.5,2.5,35.7,35.8,2004.0,2004.0,深圳,深圳,别克-君威 2004款 2.5L 标准型,别克君威 2004款 2.5L 标准型,汽油,汽油,2003-11-01,2003-11-01,,,0.0,0.0,0.0,0.0,2,2,AT,AT,1,0.0,2.0,-0.09999999999999432,-0.001398601398601319,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9286,黑色,黑色,2.5,2.5,11.4,11.4,2008.0,2008.0,无锡,无锡,日产-天籁 2008款 2.5L XL Res剧院版,日产天籁 2008款 2.5L XL Res剧院版,汽油,汽油,2008-12-01,2008-12-01,,,0.0,0.0,1.0,1.0,3,3,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9287,白色,白色,2.5,2.5,14.0,14.8,2013.0,2013.0,长沙,长沙,日产-天籁 2013款 2.5L XL-NAVI Tech智享版,日产天籁 2013款 2.5L XL-NAVI Tech智享版,汽油,汽油,2013-08-01,2013-08-01,,,0.0,0.0,1.0,0.0,4,4,AT,AT,1,0.0,2.0,-0.8000000000000007,-0.0277777777777778,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,1.0,1
9288,黑色,香槟色,1.8,1.8,8.1,8.0,2013.0,2013.0,合肥,合肥,吉利汽车-吉利GX7 2013款 1.8L 手动尊贵型,吉利GX7 2013款 1.8L 手动尊贵型,汽油,汽油,2013-05-01,2013-05-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.09999999999999964,0.0062111801242235795,1.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,,2.0,0.0,2
9289,黑色,黑色,1.8,1.8,13.27,13.3,2006.0,2006.0,沈阳,沈阳,中华-中华骏捷 2006款 1.8L 手动舒适型,中华骏捷 2006款 1.8L 手动舒适型,汽油,汽油,2008-02-01,2008-02-01,,,0.0,0.0,5.0,5.0,3,3,MT,MT,1,0.0,2.0,-0.030000000000001137,-0.0011290929619872463,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9290,红色,红色,1.8,1.8,6.9,6.9,2012.0,2012.0,武汉,武汉,荣威-荣威550 2012款 550 1.8L 手动超值版,荣威550 2012款 550 1.8L 手动超值版,汽油,汽油,2012-12-01,2012-12-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,,2.0,0.0,2
9291,灰色,深灰色,2.0,,19.24,19.3,2009.0,2009.0,北京,北京,大众-迈腾 2009款 2.0TSI DSG豪华型,大众迈腾 2009款 2.0TSI DSG豪华型,汽油,汽油,2009-06-01,2009-06-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,,0.5,-0.060000000000002274,-0.0015568240788791457,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9292,黑色,黑色,1.0,1.0,8.0,9.7,2009.0,2009.0,沈阳,沈阳,比亚迪-比亚迪F0 2009款 爱国版 1.0L 旗舰型,比亚迪F0 2009款 爱国版 1.0L 实用型,汽油,汽油,2009-12-01,2009-12-01,,,0.0,0.0,1.0,1.0,3,3,MT,MT,0,0.0,2.0,-1.6999999999999993,-0.09604519774011296,1.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,,2.0,0.0,2
9293,红色,红色,1.6,1.6,8.5,8.5,2012.0,2012.0,厦门,厦门,大众-速腾 2012款 1.6L 自动时尚型,大众速腾 2012款 1.6L 自动时尚型,汽油,汽油,2012-06-01,2012-06-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9294,黑色,黑色,2.0,,5.4,5.4,2012.0,2012.0,重庆,,丰田-凯美瑞 2012款 骏瑞 2.0S 耀动版,丰田凯美瑞 2012款 骏瑞 2.0S 耀动版,汽油,汽油,2014-10-01,2014-10-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,,0.5,0.0,0.0,2.0,2.0,0.0,2.0,0.5,0.0,2.0,0.0,2.0,,2.0,0.0,2
9295,白色,白色,1.4,1.4,12.08,12.0,2013.0,2013.0,武汉,武汉,大众-POLO 2013款 1.4L 自动舒适版,大众POLO 2013款 1.4L 自动舒适版,汽油,汽油,2013-03-01,2013-03-01,,,0.0,0.0,0.0,0.0,4,4,AT,AT,1,0.0,2.0,0.08000000000000007,0.0033222591362126277,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9296,白色,白色,1.6,1.6,3.4,3.4,2014.0,2014.0,哈尔滨,哈尔滨,别克-英朗 2014款 XT 1.6L 自动时尚版,别克英朗 2014款 XT 1.6L 自动时尚版,汽油,汽油,2014-04-01,2014-04-01,,,0.0,0.0,1.0,1.0,4,4,AT,AT,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,0.0,2
9297,银色,银灰色,1.0,1.0,13.0,12.9,2009.0,2009.0,成都,成都,长安商用-长安之星2 2009款 1.0L-SC6399E 基本型,长安商用长安之星2 2009款 1.0L-SC6399E 基本型,汽油,汽油,2010-04-01,2010-07-01,,,0.0,0.0,1.0,1.0,4,4,MT,MT,0,0.0,2.0,0.09999999999999964,0.0038610038610038477,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-3.0,1.0,,2.0,0.0,2
