id,color1,color2,displacement1,displacement2,mile1,mile2,year1,year2,licensed_city1,licensed_city2,title1,title2,fuel_type1,fuel_type2,register_time1,register_time2,owner_price1,owner_price2,is_import1,is_import2,transfer_times1,transfer_times2,displacement_standard1,displacement_standard2,gearbox1,gearbox2,is_same
9661,黑色,黑色,1.8,,9.9,9.9,2012.0,2012.0,哈尔滨,哈尔滨,大众-迈腾 2012款 1.8TSI 豪华型,大众迈腾 2012款 改款 1.8TSI 豪华型,汽油,汽油,2012-10-01,2012-10-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9662,白色,白色,1.8,1.8,37.0,37.6,2004.0,2004.0,临沂,临沂,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2003-10-01,2003-10-01,,,0.0,0.0,2.0,3.0,国二,国三,MT,MT,1
9663,白色,白色,1.6,1.6,8.0,8.1,2009.0,2009.0,武汉,武汉,雪佛兰-科鲁兹 2009款 1.6L SE AT,雪佛兰科鲁兹 2009款 1.6L SE AT,汽油,汽油,2010-01-01,2010-01-01,,,0.0,0.0,4.0,4.0,国四,国四,AT,AT,1
9664,灰色,深灰色,1.6,1.6,9.6,9.6,2010.0,2010.0,沈阳,沈阳,大众-捷达 2010款 1.6L 前卫,大众捷达 2010款 1.6L 前卫,汽油,汽油,2011-04-01,2011-08-01,,,0.0,0.0,3.0,3.0,国四,国四,MT,MT,1
9665,黑色,黑色,2.0,2.0,17.6,17.6,2004.0,2004.0,临沂,临沂,大众-帕萨特 2004款 2.0L 手动基本型,大众帕萨特 2004款 2.0L 手动基本型,汽油,汽油,2005-09-01,2005-09-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9666,黑色,黑色,5.0,,17.5,17.5,2010.0,2010.0,杨凌,杨凌高新农业示范区,路虎-揽胜运动版 2010款 5.0 V8 NA HSE,路虎揽胜运动版 2010款 5.0 V8 NA HSE(进口),汽油,柴油,2010-08-01,2010-08-01,,,0.0,1.0,0.0,1.0,国四,国四,AT,AT,1
9667,白色,白色,2.0,2.0,5.7,5.8,2012.0,2012.0,洛阳,洛阳,别克-君威 2012款 2.0L 舒适版,别克君威 2012款 2.0L 舒适版,汽油,汽油,2012-08-01,2012-08-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9668,银色,银灰色,2.5,2.5,12.8,12.8,2007.0,2007.0,营口,营口,别克-别克GL8 2007款 2.5L GT 精英版,别克GL8 2007款 2.5L GT 精英版,汽油,汽油,2008-03-01,2008-03-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9669,红色,红色,1.5,1.5,5.8,5.8,2013.0,2013.0,苏州,苏州,铃木-雨燕 2013款 1.5L 手动标准版,铃木雨燕 2013款 1.5L 手动标准版,汽油,汽油,2014-05-01,2014-05-01,,,0.0,0.0,5.0,5.0,国四,国四,MT,MT,1
9670,黑色,黑色,2.0,2.0,18.0,18.1,2007.0,2007.0,济宁,济宁,大众-Passat领驭 2007款 2.0L 手动标准型,大众Passat领驭 2007款 2.0L 手动标准型,汽油,汽油,2006-05-01,2006-05-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9671,白色,白色,1.5,1.5,11.36,11.3,2008.0,2008.0,天津,天津,比亚迪-比亚迪F3 2008款 1.5L 白金版豪华型GLX-i,比亚迪F3 2008款 1.5L 白金版标准型GL-i,汽油,汽油,2009-03-01,2009-03-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9672,黑色,黑色,1.3,1.3,7.7,7.7,2010.0,2010.0,宿迁,宿迁,长安-奔奔LOVE 2010款 1.3L 手动基本型,长安奔奔LOVE 2010款 1.3L 手动基本型,汽油,汽油,2010-06-01,2010-06-01,,,0.0,0.0,2.0,2.0,国四,国四,MT,MT,1
9673,蓝色,蓝色,1.4,1.4,9.2,9.3,2011.0,2011.0,枣庄,枣庄,雪佛兰-赛欧 2011款 三厢 1.4L 手动幸福版,雪佛兰赛欧 2011款 三厢 1.4L 手动幸福版,汽油,汽油,2012-03-01,2012-03-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9674,黑色,黑色,2.7,2.7,21.73,21.7,2009.0,2009.0,北京,北京,丰田-汉兰达 2009款 2.7L 两驱7座豪华版,丰田汉兰达 2009款 2.7L 两驱7座豪华导航版,汽油,汽油,2010-03-01,2010-03-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9675,黑色,黑色,1.6,,10.8,10.8,2005.0,2005.0,郑州,郑州,别克-凯越 2005款 1.6 自动豪华型,别克凯越 2005款 1.6 自动豪华型,汽油,汽油,2006-01-01,2006-01-01,,,0.0,0.0,2.0,2.0,国二,国二,AT,AT,1
9676,黑色,黑色,1.6,1.6,18.5,18.7,2007.0,2007.0,成都,成都,现代-伊兰特 2007款 1.6L 手动舒适型,现代伊兰特 2007款 1.6L 手动舒适型,汽油,汽油,2009-07-01,2009-07-01,,,0.0,0.0,0.0,0.0,国四,国三,MT,MT,1
9677,绿色,绿色,1.0,1.0,10.0,10.9,2011.0,2011.0,锦州,锦州,东风-东风小康V07S 2011款 1.0L基本型AF10-06,东风小康V07S 2011款 1.0L基本型AF10-06,汽油,汽油,2013-03-01,2013-03-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9678,紫色,紫色,1.8,,20.12,20.1,2007.0,2007.0,深圳,深圳,MG-MG7 2007款 1.8T 豪华版,MG7 2007款 1.8T 豪华版,汽油,汽油,2008-01-01,2008-01-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9679,紫色,紫色,1.8,1.8,10.0,10.0,2011.0,2011.0,苏州,苏州,福特-福克斯 2011款 三厢 1.8L 手动舒适型,福特福克斯 2011款 三厢 1.8L 手动舒适型,汽油,汽油,2011-04-01,2011-04-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9680,红色,红色,1.6,1.6,9.0,9.5,2012.0,2012.0,赣州,赣州,标致-标致308 2012款 1.6L 自动风尚型,标致308 2012款 1.6L 自动风尚型,汽油,汽油,2011-12-01,2011-12-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9681,黑色,黑色,1.4,1.4,12.9,12.9,2008.0,2008.0,成都,成都,铃木-北斗星 2008款 1.4L 手动STD,铃木北斗星 2008款 1.4L 手动STD,汽油,汽油,2009-09-01,2009-09-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9682,白色,白色,1.6,,28.0,28.1,2008.0,2008.0,成都,成都,大众-捷达 2008款 CIF 春天型,大众捷达 2008款 CIF 春天型,油改气,汽油,2008-04-01,2008-04-01,,,0.0,0.0,2.0,2.0,国三,国三,MT,MT,1
9683,白色,银灰色,1.5,1.5,6.0,5.9,2013.0,2013.0,济南,济南,别克-凯越 2013款 1.5L 自动尊享型,别克凯越 2013款 1.5L 自动尊享型,汽油,汽油,2013-05-01,2013-05-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9684,红色,银灰色,1.8,1.8,13.3,13.7,2007.0,2007.0,重庆,重庆,福特-福克斯 2007款 两厢 1.8L 手动舒适型,福特福克斯 2007款 三厢 1.8L 手动舒适型,汽油,汽油,2008-09-01,2007-12-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,2
9685,黑色,黑色,1.6,1.6,6.0,5.9,2012.0,2012.0,镇江,镇江,别克-英朗 2012款 GT 1.6L 自动时尚版,别克英朗 2012款 GT 1.6L 自动时尚版,汽油,汽油,2012-05-01,2012-05-01,,,0.0,0.0,1.0,3.0,国四,国四,AT,AT,1
9686,蓝色,蓝色,2.5,2.5,9.16,9.2,2005.0,2005.0,北京,北京,别克-别克GL8 2005款 2.5L CT1 舒适型,别克GL8 2005款 2.5L CT1 舒适型,汽油,汽油,2008-06-01,2008-06-01,,,0.0,0.0,3.0,3.0,国四,国四,AT,AT,1
9687,黑色,黑色,2.4,2.4,3.8,3.9,2012.0,2012.0,北京,北京,华泰-特拉卡 2012款 2.4L 手动四驱豪华型,华泰特拉卡 2012款 2.4L 手动四驱豪华型,汽油,汽油,2012-02-01,2012-02-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9688,黄色,香槟色,2.0,2.0,6.9,6.8,2012.0,2012.0,武汉,武汉,别克-君威 2012款 2.0L 舒适版,别克君威 2012款 2.0L 舒适版,汽油,汽油,2012-05-01,2012-05-01,,,0.0,0.0,0.0,0.0,国四,国四,AT,AT,1
9689,黑色,黑色,1.6,1.6,9.2,9.2,2010.0,2010.0,西安,西安,海马-福美来 2010款 1.6L 手动舒适版,海马福美来 2010款 1.6L 手动舒适版,汽油,汽油,2010-06-01,2010-06-01,,,0.0,0.0,1.0,1.0,国四,国三,MT,MT,1
9690,白色,白色,1.8,1.8,14.0,14.5,2004.0,2004.0,济宁,济宁,大众-桑塔纳经典 2004款 1.8L 标准型,大众桑塔纳经典 2004款 1.8L 标准型,汽油,汽油,2004-02-01,2004-02-01,,,0.0,0.0,3.0,3.0,国二,国一,MT,MT,1
9691,灰色,深灰色,2.0,2.0,12.3,12.3,2009.0,2009.0,苏州,苏州,斯柯达-明锐 2009款 2.0L 手动逸仕版,斯柯达明锐 2009款 2.0L 手动逸仕版,汽油,汽油,2010-02-01,2010-02-01,,,0.0,0.0,2.0,2.0,国四,国四,MT,MT,1
9692,红色,红色,1.6,1.6,5.1,5.1,2012.0,2012.0,上海,上海,别克-英朗 2012款 XT 1.6L 自动时尚版,别克英朗 2012款 XT 1.6L 自动舒适版,汽油,汽油,2012-04-01,2012-04-01,,,0.0,0.0,0.0,0.0,国四,国四,AT,AT,1
9693,黑色,黑色,1.6,1.6,21.0,21.6,2005.0,2005.0,南通,南通,东南-菱帅 2005款 1.6L 手动基本型GLXi,东南菱帅 2005款 1.6L 手动基本型GLXi,汽油,汽油,2005-06-01,2005-06-01,,,0.0,0.0,4.0,4.0,国三,国三,MT,MT,1
9694,白色,白色,2.0,2.0,31.0,31.4,2011.0,2011.0,长沙,长沙,金杯-金杯海狮 2011款 2.0L第六代畅享经典型4G20D4B,金杯海狮 2011款 2.0L第五代快运王舒适Z型4G19,汽油,汽油,2012-06-01,2012-06-01,,,0.0,0.0,1.0,0.0,国四,国四,MT,MT,1
9695,银色,银灰色,1.2,1.2,3.28,3.2,2010.0,2010.0,青岛,青岛,五菱汽车-五菱宏光 2010款 1.2L 标准型,五菱宏光 2010款 1.2L 标准型,汽油,汽油,2013-06-01,2013-06-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9696,白色,白色,1.0,1.0,13.0,13.3,2009.0,2009.0,临沂,临沂,长安商用-长安之星 2009款 1.0L-SC6363B4-JL465Q,长安商用长安之星 2009款 1.0L-SC6363B-JL465Q,油改气,油改汽,2012-11-01,2012-11-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9697,白色,白色,1.3,1.3,6.44,6.4,2012.0,2012.0,郑州,郑州,长安-悦翔V3 2012款 1.3L 手动豪华型 国IV,长安悦翔V3 2012款 1.3L 手动豪华型 国IV,汽油,汽油,2014-03-01,2014-03-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9698,白色,白色,1.6,1.6,2.0,2.0,2015.0,2015.0,唐山,唐山,福特-福克斯 2015款 两厢 1.6L 自动风尚型,福特福克斯 2015款 两厢 1.6L 自动风尚型,汽油,汽油,2015-09-01,2015-09-01,,,0.0,0.0,1.0,1.0,国五,国四,AT,AT,1
9699,白色,白色,1.8,1.8,9.0,9.0,2014.0,2014.0,金华,金华,吉利汽车-吉利GX7 2014款 1.8L 手动超值版,吉利GX7 2014款 1.8L 手动超值版,汽油,汽油,2014-08-01,2014-08-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9700,黑色,黑色,1.8,1.8,5.4,5.5,2012.0,2012.0,济南,济南,奇瑞-旗云5 2012款 1.8L CVT巡航版,奇瑞旗云5 2012款 1.8L CVT巡航版,汽油,汽油,2014-08-01,2014-08-01,,,0.0,0.0,0.0,0.0,国四,国四,AT,AT,1
9701,红色,红色,1.6,1.6,20.0,20.0,2007.0,2007.0,南宁,南宁,马自达-马自达3 2007款 1.6L 自动标准型,马自达3 2007款 1.6L 自动标准型,汽油,汽油,2010-05-01,2010-05-01,,,0.0,0.0,5.0,5.0,国四,国四,AT,AT,1
9702,白色,白色,1.8,1.8,12.3,12.0,2010.0,2010.0,台州,台州,别克-英朗 2010款 XT 1.8L 自动时尚版,别克英朗 2010款 XT 1.8L 自动时尚版,汽油,汽油,2010-09-01,2010-09-01,,,0.0,0.0,1.0,1.0,国四,国三,AT,AT,1
9703,黑色,黑色,1.8,1.8,25.66,25.6,2008.0,2008.0,南京,南京,大众-桑塔纳志俊 2008款 1.8L 手动实尚型,大众桑塔纳志俊 2008款 1.8L 手动实尚型,汽油,汽油,2012-11-01,2012-11-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9704,黑色,黑色,1.8,,15.0,15.5,2009.0,2009.0,哈尔滨,哈尔滨,大众-迈腾 2009款 1.8TSI DSG豪华型,大众迈腾 2009款 1.8TSI DSG豪华型,汽油,汽油,2009-10-01,2009-10-01,,,0.0,0.0,1.0,1.0,国三,国三,AT,AT,1
9705,黑色,黑色,1.6,1.6,13.2,13.9,2011.0,2011.0,盐城,杭州,别克-凯越 2011款 1.6LX-MT,别克凯越 2011款 1.6LE-MT,汽油,汽油,2013-03-01,2011-03-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,2
9706,蓝色,蓝色,1.5,1.5,11.0,11.8,2004.0,2004.0,中山,中山,本田-飞度 2004款 三厢 1.5L CVT,本田飞度 2004款 三厢 1.5L CVT,汽油,汽油,2004-08-01,2004-08-01,,,0.0,0.0,3.0,2.0,国三,国三,AT,AT,1
9707,银色,银灰色,1.8,,15.0,15.4,2004.0,2004.0,东莞,东莞,别克-凯越 2004款 1.8 自动顶级版,别克凯越 2004款 1.8 自动顶级版,汽油,汽油,2004-04-01,2004-04-01,,,0.0,0.0,4.0,4.0,国二,国二,AT,AT,1
9708,白色,白色,1.6,1.6,10.8,10.8,2010.0,2010.0,湘潭,湘潭,大众-捷达 2010款 1.6L 前卫,大众捷达 2010款 1.6L 前卫,汽油,汽油,2011-07-01,2011-07-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9709,灰色,深灰色,1.4,1.4,9.8,9.8,2011.0,2011.0,杭州,杭州,大众-POLO 2011款 劲取 1.4L 手动实尚版,大众POLO 2011款 劲取 1.4L 手动实尚版,汽油,汽油,2011-12-01,2011-12-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9710,黑色,黑色,2.0,2.0,29.4,29.4,2005.0,2005.0,济南,济南,大众-帕萨特 2005款 2.0L 手动舒适型,大众帕萨特 2005款 2.0L 手动舒适型,汽油,汽油,2007-02-01,2007-02-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9711,红色,红色,1.5,1.5,7.5,7.5,2010.0,2010.0,成都,成都,荣威-荣威350 2010款 350S 1.5L 自动迅达版,荣威350 2010款 350S 1.5L 自动迅达版,汽油,汽油,2011-01-01,2011-01-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9712,白色,白色,1.8,,17.0,17.2,2007.0,2007.0,南宁,南宁,斯柯达-明锐 2007款 1.8T 自动逸仕版,斯柯达明锐 2007款 1.8T 自动逸仕版,汽油,汽油,2007-11-01,2007-11-01,,,0.0,0.0,4.0,4.0,国三,国三,AT,AT,1
9713,银色,银灰色,1.5,1.5,8.0,8.1,2012.0,2012.0,天津,天津,奇瑞-旗云2 2012款 1.5L 手动豪华型,奇瑞旗云2 2012款 1.5L 手动舒适型,汽油,汽油,2013-09-01,2013-09-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9714,黑色,黑色,2.0,,8.6,8.6,2010.0,2010.0,南宁,南宁,丰田-凯美瑞 2010款 200G 经典版,丰田凯美瑞 2010款 200G 经典版,汽油,汽油,2011-02-01,2011-02-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9715,黑色,黑色,2.0,2.0,10.8,10.2,2004.0,2004.0,南京,南京,日产-蓝鸟 2004款 智尊 2.0L 手动舒适型,日产蓝鸟 2004款 智尊 2.0L 手动舒适型,汽油,汽油,2005-08-01,2005-08-01,,,0.0,0.0,4.0,4.0,国二,国二,MT,MT,1
9716,紫色,黑色,2.0,2.0,17.3,17.4,2010.0,2010.0,重庆,重庆,海马-海马骑士 2010款 2.0L 智能领航型,海马骑士 2010款 2.0L 智能领航型,汽油,柴油,2010-09-01,2010-09-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9717,银色,银灰色,1.4,1.4,12.0,12.4,2007.0,2007.0,宜春,宜春,大众-POLO 2007款 劲情 1.4L 手动风尚版,大众POLO 2007款 劲情 1.4L 手动时尚版,汽油,汽油,2008-08-01,2008-08-01,,,0.0,0.0,1.0,1.0,国三,国三,MT,MT,1
9718,白色,银灰色,1.5,1.5,10.8,8.7,2009.0,2009.0,成都,成都,长安-悦翔 2009款 三厢 1.5L 手动豪华型,长安悦翔 2009款 三厢 1.5L 手动豪华型,汽油,汽油,2009-09-01,2009-12-01,,,0.0,0.0,1.0,0.0,国三,国三,MT,MT,2
9719,红色,红色,1.6,,7.2,7.2,2012.0,2012.0,上海,上海,别克-英朗 2012款 GT 1.6T 时尚运动真皮版,别克英朗 2012款 GT 1.6T 时尚运动真皮版,汽油,汽油,2012-05-01,2012-05-01,,,0.0,0.0,0.0,0.0,国四,国四,AT,AT,1
9720,灰色,黑色,1.8,1.8,11.0,11.5,2006.0,2006.0,北京,北京,福特-福克斯 2006款 两厢 1.8L 手动经典型,福特福克斯 2006款 两厢 1.8L 手动经典型,汽油,汽油,2008-05-01,2007-03-01,,,0.0,0.0,0.0,1.0,国三,国三,MT,MT,2
9721,白色,白色,1.5,1.5,16.4,16.4,2010.0,2010.0,唐山,唐山,长安-悦翔 2010款 三厢 1.5L 手动运动版,长安悦翔 2010款 三厢 1.5L 手动运动版,汽油,汽油,2011-03-01,2011-03-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9722,蓝色,蓝色,1.5,1.5,15.0,15.2,2008.0,2008.0,哈尔滨,哈尔滨,本田-锋范经典 2008款 1.5L 自动精英版,本田锋范经典 2008款 1.5L 自动精英版,汽油,汽油,2009-09-01,2009-09-01,,,0.0,0.0,4.0,4.0,国四,国四,AT,AT,1
9723,黑色,黑色,1.6,1.6,12.0,12.3,2008.0,2008.0,北京,北京,大众-朗逸 2008款 1.6L 自动品悠版,大众朗逸 2008款 1.6L 自动品悠版,汽油,汽油,2008-10-01,2008-10-01,,,0.0,0.0,3.0,3.0,国四,国四,AT,AT,1
9724,灰色,深灰色,2.0,2.0,14.5,14.3,2009.0,2009.0,宁波,宁波,大众-朗逸 2009款 2.0L 手动品悠版,大众朗逸 2009款 2.0L 手动品悠版,汽油,汽油,2010-03-01,2010-03-01,,,0.0,0.0,3.0,3.0,国四,国四,MT,MT,1
9725,蓝色,蓝色,0.8,0.8,6.9,6.9,2006.0,2006.0,松原,松原,铃木-奥拓 2006款 0.8L 快乐王子,铃木奥拓 2006款 0.8L 快乐王子,汽油,汽油,2005-08-01,2005-08-01,,,0.0,0.0,7.0,7.0,国三,国二,MT,MT,1
9726,银色,银灰色,2.3,2.3,16.5,16.5,2010.0,2010.0,东莞,东莞,福特-蒙迪欧-致胜 2010款 2.3L 时尚型,福特蒙迪欧-致胜 2010款 2.3L 时尚型,汽油,汽油,2010-10-01,2010-12-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9727,黑色,黑色,2.0,2.0,19.44,19.4,2006.0,2005.0,常州,常州,福特-蒙迪欧 2006款 2.0L 精英版,福特蒙迪欧 2005款 2.0L 精英版,汽油,汽油,2006-07-01,2006-07-01,,,0.0,0.0,2.0,2.0,国三,国三,AT,AT,1
9728,白色,白色,2.0,0.525,8.5,8.4,2013.0,2013.0,佛山南海,佛山南海区,宝马-宝马5系 2013款 525Li 豪华型,宝马5系 2013款 525Li 豪华型,汽油,汽油,2013-08-01,2013-08-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9729,黑色,黑色,3.0,,11.76,11.7,2009.0,2009.0,石家庄,石家庄,大众-途锐 2009款 3.0T 柴油豪华型,大众途锐 2009款 3.0T 柴油豪华型(进口),柴油,柴油,2009-11-01,2009-11-01,,,0.0,1.0,1.0,1.0,国三,国三,AT,AT,1
9730,红色,红色,1.3,1.3,13.01,13.0,2007.0,2007.0,菏泽,菏泽,铃木-羚羊 2007款 1.3L 标准型,铃木羚羊 2007款 1.3L 标准型,汽油,汽油,2009-01-01,2009-01-01,,,0.0,0.0,2.0,1.0,国三,国三,MT,MT,1
9731,蓝色,蓝色,1.4,1.4,8.58,8.5,2004.0,2004.0,上海,上海,大众-POLO 2004款 两厢 1.4L 手动舒适型,大众POLO 2004款 三厢 1.4L 手动舒适型,汽油,汽油,2004-03-01,2004-03-01,,,0.0,0.0,0.0,0.0,国二,国二,MT,MT,1
9732,白色,白色,1.2,1.2,10.2,10.3,2013.0,2010.0,无锡,无锡,雪佛兰-赛欧 2013款 三厢 1.2L 手动时尚版,雪佛兰赛欧 2010款 三厢 1.2L 手动时尚版,汽油,汽油,2013-06-01,2013-06-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9733,白色,白色,1.8,1.8,5.5,5.5,2015.0,2015.0,达州,达州,本田-缤智 2015款 1.8L CVT两驱豪华型,本田缤智 2015款 1.8L CVT两驱豪华型,汽油,汽油,2015-03-01,2015-03-01,,,0.0,0.0,0.0,0.0,国四,国四,AT,AT,1
9734,黑色,黑色,1.8,1.8,8.7,8.6,2009.0,2009.0,合肥,合肥,雪佛兰-科鲁兹 2009款 1.8L SX AT,雪佛兰科鲁兹 2009款 1.8L SX AT,油改气,汽油,2010-03-01,2010-03-01,,,0.0,0.0,3.0,3.0,国四,国四,AT,AT,1
9735,黑色,黑色,1.8,1.8,8.14,8.1,2009.0,2009.0,菏泽,菏泽,雪佛兰-科鲁兹 2009款 1.8L SX AT,雪佛兰科鲁兹 2009款 1.8L SX AT,汽油,汽油,2010-01-01,2010-01-01,,,0.0,0.0,2.0,2.0,国四,国四,AT,AT,1
9736,灰色,银灰色,1.0,1.0,4.45,4.4,2011.0,2011.0,保定,保定,一汽-夏利 2011款 A+ 1.0L 两厢,夏利 2011款 A+ 1.0L 两厢,汽油,汽油,2012-04-01,2012-04-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9737,黑色,黑色,2.4,,21.7,21.7,2008.0,2008.0,邯郸,邯郸,别克-君越 2008款 2.4 舒适型,别克君越 2008款 2.4 舒适型,汽油,油改汽,2009-06-01,2009-06-01,,,0.0,0.0,2.0,2.0,国三,国三,AT,AT,1
9738,白色,白色,1.6,1.6,2.9,2.9,2013.0,2013.0,长春,长春,三菱-劲炫ASX 2013款 1.6L 手动两驱标准版,三菱劲炫ASX 2013款 1.6L 手动两驱标准版,汽油,汽油,2015-09-01,2015-09-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9739,白色,白色,1.8,1.8,11.1,11.1,2011.0,2011.0,南京,南京,福特-福克斯 2011款 两厢 1.8L 手动舒适型,福特福克斯 2011款 两厢 1.8L 手动舒适型,汽油,汽油,2011-11-01,2011-11-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9740,红色,红色,1.8,1.8,11.0,11.2,2010.0,2010.0,武汉,武汉,别克-英朗 2010款 GT 1.8L 自动时尚版,别克英朗 2010款 XT 1.8L 自动时尚版,汽油,汽油,2010-10-01,2010-10-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9741,白色,白色,1.6,,18.3,18.7,2005.0,2005.0,苏州,苏州,别克-凯越 2005款 1.6 手动豪华型,别克凯越 2005款 1.6 手动豪华型,汽油,汽油,2006-01-01,2006-01-01,,,0.0,0.0,3.0,3.0,国二,国二,MT,MT,1
9742,黑色,黑色,1.6,1.6,6.0,6.1,2015.0,2015.0,佛山,佛山,大众-桑塔纳 2015款 1.6L 自动豪华版,大众桑塔纳 2015款 1.6L 自动豪华版,汽油,汽油,2015-10-01,2015-10-01,,,0.0,0.0,1.0,1.0,国四,国四,AT,AT,1
9743,黄色,黄色,1.2,1.2,14.4,14.4,2010.0,2010.0,成都,成都,雪佛兰-赛欧 2010款 两厢 1.2L 手动理想版,雪佛兰赛欧 2010款 两厢 1.2L 手动温馨版,汽油,汽油,2010-11-01,2010-11-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9744,蓝色,咖啡色,2.4,2.4,9.5,9.5,2013.0,2013.0,菏泽,菏泽,别克-别克GL8 2013款 2.4L 行政版,别克GL8 2013款 2.4L 行政版,汽油,汽油,2013-04-01,2013-04-01,,,0.0,0.0,2.0,3.0,国四,国四,AT,AT,1
9745,白色,白色,2.0,2.0,11.0,11.1,2009.0,2009.0,潍坊,潍坊,别克-君威 2009款 2.0L 精英版,别克君威 2009款 2.0L 精英版,汽油,汽油,2009-12-01,2009-12-01,,,0.0,0.0,2.0,2.0,国三,国四,AT,AT,1
9746,红色,红色,2.5,2.5,9.3,9.5,2009.0,2009.0,大同,大同,马自达-睿翼 2009款 2.5L 自动至尊版,马自达睿翼 2009款 2.5L 自动至尊版,汽油,汽油,2010-08-01,2010-08-01,,,0.0,0.0,3.0,3.0,国四,国四,AT,AT,1
9747,红色,红色,1.3,1.3,11.0,11.0,2007.0,2007.0,深圳,深圳,奇瑞-奇瑞A1 2007款 1.3L 手动舒适型,奇瑞A1 2007款 1.3L 手动舒适型,汽油,汽油,2008-07-01,2008-07-01,,,0.0,0.0,1.0,1.0,国四,国四,MT,MT,1
9748,白色,白色,1.6,1.6,11.44,11.4,2013.0,2013.0,石家庄,石家庄,大众-朗逸 2013款 1.6L 手动风尚版,大众朗逸 2013款 1.6L 手动风尚版,汽油,汽油,2013-01-01,2013-01-01,,,0.0,0.0,0.0,0.0,国四,国四,MT,MT,1
9749,银色,银灰色,2.5,2.5,30.7,30.0,2004.0,2004.0,石家庄,石家庄,别克-君威 2004款 2.5L 豪华型,别克君威 2004款 2.5L 豪华型,汽油,汽油,2004-09-01,2004-09-01,,,0.0,0.0,2.0,2.0,国二,国二,AT,AT,1
9750,黑色,黑色,2.0,2.0,11.3,11.4,2006.0,2006.0,扬州,扬州,奇瑞-奇瑞A5 2006款 2.0L 精英型,奇瑞A5 2006款 2.0L 精英型,汽油,汽油,2006-04-01,2006-04-01,,,0.0,0.0,0.0,0.0,国三,国三,MT,MT,1
9751,黑色,黑色,1.8,,11.3,11.3,2007.0,2007.0,呼和浩特,呼和浩特,大众-迈腾 2007款 1.8TSI 自动豪华型,大众迈腾 2007款 1.8TSI 自动豪华型,汽油,汽油,2008-11-01,2008-11-01,,,0.0,0.0,3.0,3.0,国三,国三,AT,AT,1
9752,白色,白色,1.5,1.5,3.7,3.7,2015.0,2015.0,长春,长春,雪佛兰-赛欧 2015款 赛欧3 1.5L 手动理想天窗版,雪佛兰赛欧 2015款 赛欧3 1.5L 手动理想天窗版,汽油,汽油,2015-03-01,2015-03-01,,,0.0,0.0,0.0,0.0,国五,国五,MT,MT,1
9753,黑色,黑色,2.5,2.5,8.9,9.0,2010.0,2010.0,青岛,青岛,丰田-皇冠 2010款 2.5L Royal 真皮导航版,丰田皇冠 2010款 2.5L Royal 真皮天窗版,汽油,汽油,2011-05-01,2011-05-01,,,0.0,0.0,3.0,3.0,国四,国四,AT,AT,1
